"OTU"	"Che_R_2018"	"DeAngelis_M_2015_1"	"DeAngelis_M_2015_2"	"DeAngelis_M_2015_3"	"Waghmode_R_2018"	"Zhang_K_2016"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu374"	NA	-0.929343975997199	-0.932007689776801	-0.362145656981112	NA	NA	3	-2.22349732275511	-0.741165774251704	-1
"Otu3746"	NA	3.24142801896704	1.72214626761622	0.719555505242989	NA	NA	3	5.68312979182625	1.89437659727542	1
"Otu3755"	NA	-0.415729907366118	1.84237070842529	-1.38231938428704	NA	NA	3	0.044321416772132	0.0147738055907107	1
"Otu3758"	NA	-0.7386754241272	-1.19020869141469	0.242871099723159	NA	NA	3	-1.68601301581873	-0.562004338606244	-1
"Otu3760"	NA	0.0870977051707284	-0.632334828702154	3.49148074416588	NA	NA	3	2.94624362063445	0.982081206878151	1
"Otu3777"	NA	-1.26311258887662	2.71212058938508	-1.28338578693875	NA	NA	3	0.16562221356971	0.0552074045232367	1
"Otu378"	0.0894424756919849	0.575064016368053	2.73667622203736	-0.0774536317159884	0.80772479157133	-0.304225465936218	6	3.82722840801652	0.637871401336087	1
"Otu3787"	NA	-2.49849149922255	1.09551837742724	0.865437693330268	NA	NA	3	-0.537535428465042	-0.179178476155014	-1
"Otu379"	-1.27728127425955	2.46204273537741	-1.13089058262765	1.56553395642065	-0.266872716442932	-0.428862853500615	6	0.923669264967313	0.153944877494552	1
"Otu3792"	NA	-3.41551172695054	-0.901846853284811	-0.0858772665309637	NA	NA	3	-4.40323584676631	-1.46774528225544	-1
"Otu3794"	-0.964570835926486	0.342498584417792	-1.52722278514933	NA	0.716162586442907	NA	4	-1.43313245021512	-0.358283112553779	-1
"Otu38"	NA	0.988879848397073	-0.16343925740773	-0.778815633801715	NA	NA	3	0.046624957187628	0.015541652395876	1
"Otu380"	0.301933760165621	0.345136372999889	-0.0983064727968343	-0.453709571364837	0.630511353117057	-0.251099843709034	6	0.474465598411862	0.0790775997353103	1
"Otu3806"	NA	3.2581741207931	0.795691831369604	-4.43070462811786	NA	NA	3	-0.376838675955157	-0.125612891985052	-1
"Otu3807"	NA	-0.339483381065794	0.172091932262128	0.428972741627272	NA	NA	3	0.261581292823606	0.0871937642745353	1
"Otu381"	-0.506492247251155	NA	NA	NA	-0.188008061310137	-0.433448522848348	3	-1.12794883140964	-0.375982943803213	-1
"Otu3816"	NA	-0.0258841374938847	-1.13272135767165	-0.626821142517602	NA	NA	3	-1.78542663768314	-0.595142212561046	-1
"Otu3819"	NA	2.54003658619703	0.0537276459149834	0.391173240427816	NA	NA	3	2.98493747253983	0.994979157513276	1
"Otu382"	-0.689812795977388	NA	NA	NA	0.500066959381148	-0.826728850843899	3	-1.01647468744014	-0.33882489581338	-1
"Otu3823"	NA	-0.824084927491112	-0.0910666158158558	0.434619298896227	NA	NA	3	-0.480532244410741	-0.16017741480358	-1
"Otu383"	1.61109297781687	3.28736131453504	NA	NA	NA	1.43048234543976	3	6.32893663779167	2.10964554593056	1
"Otu384"	-0.514172685166271	NA	NA	NA	0.336022033536662	-0.858831359149266	3	-1.03698201077887	-0.345660670259625	-1
"Otu385"	-0.226638383816581	NA	3.67830051022727	-0.70723078011162	0.919962653502878	0.317443496072642	5	3.98183749587459	0.796367499174918	1
"Otu3857"	NA	-1.09620154624045	-2.27907320496747	-0.263058807433387	NA	NA	3	-3.63833355864131	-1.21277785288044	-1
"Otu3859"	0.136035196546886	2.23891905928107	NA	NA	0.171517261378161	NA	3	2.54647151720612	0.848823839068706	1
"Otu387"	0.110573205699866	NA	NA	NA	0.291982463147928	0.822248687484956	3	1.22480435633275	0.408268118777583	1
"Otu3870"	-1.65669114020768	NA	NA	NA	0.0785998305051459	0.358631448538436	3	-1.2194598611641	-0.406486620388033	-1
"Otu3876"	0.272059945069829	NA	NA	NA	1.1554869384315	0.853560550291878	3	2.28110743379321	0.760369144597736	1
"Otu3879"	0.110993533123299	NA	NA	NA	-0.844508383302315	0.324443326399741	3	-0.409071523779275	-0.136357174593092	-1
"Otu388"	0.483905273308635	NA	NA	NA	-1.20338022012021	-0.242572293356091	3	-0.962047240167666	-0.320682413389222	-1
"Otu389"	-0.327781252560121	NA	NA	NA	0.495672335251871	-0.0279164316471829	3	0.139974651044567	0.0466582170148557	1
"Otu3896"	-0.8061128992921	-1.86771523103214	3.86004488155713	-1.05991204972108	0.487316953875442	NA	5	0.613621655387252	0.12272433107745	1
"Otu39"	-0.594783023494308	NA	NA	-2.77420445774789	NA	0.722601737358659	3	-2.64638574388354	-0.882128581294513	-1
"Otu390"	-0.731423576864703	NA	NA	NA	1.10907616489956	-1.00941222224613	3	-0.631759634211273	-0.210586544737091	-1
"Otu3913"	NA	0.98077449405299	2.02492212645861	-1.77473509157854	NA	NA	3	1.23096152893306	0.410320509644353	1
"Otu3917"	NA	2.60155979784841	1.75427880042249	-1.09070114520567	NA	NA	3	3.26513745306523	1.08837915102174	1
"Otu3919"	1.22617839934062	0.19179343617922	3.37877379336648	1.40913431222178	-0.619908002070018	-0.58036480874873	6	5.00560713028935	0.834267855048225	1
"Otu392"	NA	-1.44757751382538	3.76641930039127	0.913330385808443	NA	NA	3	3.23217217237433	1.07739072412478	1
"Otu3929"	0.396212011417874	0.544519931291961	1.33026916495292	NA	-0.0027972127577	-0.580364807666502	5	1.68783908723855	0.337567817447711	1
"Otu394"	-0.970396149376541	NA	NA	NA	-1.32598633109672	0.329773898048945	3	-1.96660858242432	-0.655536194141439	-1
"Otu395"	-0.712299269820287	NA	NA	NA	0.116909899123058	0.282249799129403	3	-0.313139571567826	-0.104379857189275	-1
"Otu3954"	NA	0.107721678028689	2.15069704130653	2.8551630872957	NA	NA	3	5.11358180663092	1.70452726887697	1
"Otu3969"	-0.779346128409342	4.91116299623673	0.0925103335756202	0.0404620768155944	NA	NA	4	4.2647892782186	1.06619731955465	1
"Otu397"	NA	-1.18689132468806	-0.385487325420684	-0.353151137595994	NA	NA	3	-1.92552978770474	-0.641843262568246	-1
"Otu3975"	NA	-0.204826114273191	-0.65205969466319	2.02635681439794	NA	NA	3	1.16947100546156	0.389823668487186	1
"Otu3977"	NA	0.940014472064321	-0.994427107615679	-0.79072430248748	NA	NA	3	-0.845136938038838	-0.281712312679613	-1
"Otu3985"	NA	-1.53051792972786	0.997856322968804	0.595036029186352	0.55469345738142	NA	4	0.617067879808716	0.154266969952179	1
"Otu3998"	0.567426961903978	NA	NA	NA	-0.6340545011308	2.12355920759674	3	2.05693166836992	0.685643889456639	1
"Otu4"	-0.092825802138404	-0.644621896500938	-0.00836624072262618	-0.168192566600106	0.0143999954947978	-0.174965419882949	6	-1.07457193035023	-0.179095321725038	-1
"Otu40"	NA	-0.732620921342198	0.0695636814744434	-0.809047328821659	NA	NA	3	-1.47210456868941	-0.490701522896471	-1
"Otu400"	NA	1.48644033229631	-0.282835726682808	0.306868645877073	NA	NA	3	1.51047325149057	0.503491083830192	1
"Otu4004"	1.04876162508249	NA	-0.236939521346913	2.03045270599838	NA	NA	3	2.84227480973396	0.947424936577986	1
"Otu401"	-0.619099007941902	NA	NA	NA	-0.610695152134547	0.983054711950476	3	-0.246739448125973	-0.0822464827086576	-1
"Otu402"	0.903362369299537	NA	NA	NA	2.12037963862461	0.0563681825491329	3	3.08011019047328	1.02670339682443	1
"Otu4027"	-1.07566063972105	NA	NA	NA	0.565709168388777	-0.580364807666502	3	-1.09031627899877	-0.363438759666258	-1
"Otu4041"	NA	0.0983849182003214	1.94244014878268	-0.0142534721475834	NA	NA	3	2.02657159483542	0.675523864945139	1
"Otu4046"	NA	-0.949455342555064	2.74085547285917	-0.0304801444147451	NA	NA	3	1.76091998588936	0.586973328629787	1
"Otu407"	-0.368630598648558	NA	NA	NA	0.340567502966843	-0.734798979106167	3	-0.762862074787882	-0.254287358262627	-1
"Otu408"	-0.604588447310978	NA	NA	NA	0.404700037831583	-0.958036873712585	3	-1.15792528319198	-0.385975094397327	-1
"Otu4097"	NA	0.982683702190458	0.637943843222726	2.39726490337092	NA	NA	3	4.0178924487841	1.33929748292803	1
"Otu41"	NA	-1.29193817470256	-1.60331019902009	0.659781390343613	NA	NA	3	-2.23546698337904	-0.745155661126346	-1
"Otu410"	-1.32801380187274	NA	NA	NA	-0.349820244810968	0.196999239911699	3	-1.48083480677201	-0.493611602257336	-1
"Otu4111"	NA	-2.0447993230242	-0.669257562397354	0.226168833033047	NA	1.4252956222754	4	-1.06259243011311	-0.265648107528277	-1
"Otu4116"	NA	0.342498584417792	-2.23298881795903	-2.3850950492469	1.12801248030704	NA	4	-3.1475728024811	-0.786893200620275	-1
"Otu412"	-0.629008774610731	NA	NA	NA	-0.053696760783963	1.21142173648254	3	0.528716201087846	0.176238733695949	1
"Otu413"	-0.686446110590935	NA	NA	NA	-0.389444731155689	-0.905890981080395	3	-1.98178182282702	-0.66059394094234	-1
"Otu4138"	NA	3.19789589089351	-1.14185931088468	-1.42913738566612	NA	NA	3	0.62689919434271	0.208966398114237	1
"Otu414"	NA	0.142250394167592	0.721781691489443	-0.849911432601815	NA	NA	3	0.01412065305522	0.00470688435174001	1
"Otu4148"	NA	-1.86455181559811	0.641711944616072	-0.378578040675234	NA	NA	3	-1.60141791165727	-0.533805970552424	-1
"Otu416"	-0.289025700191415	-2.78130425754067	1.54232462402768	NA	0.45750629844953	0.670409952911326	5	-0.400089082343549	-0.0800178164687098	-1
"Otu4160"	NA	2.60131808165535	0.0225734986480373	-1.57753391983362	NA	NA	3	1.04635766046977	0.348785886823256	1
"Otu4161"	NA	0.545693711951913	-1.50075966463719	1.28269410450784	NA	NA	3	0.327628151822563	0.109209383940854	1
"Otu4174"	1.57322517304064	NA	1.33026916495292	NA	0.795396768626762	NA	3	3.69889110662032	1.23296370220677	1
"Otu418"	NA	-1.71352160835513	1.59630465278005	0.300915122575788	NA	NA	3	0.183698167000708	0.0612327223335694	1
"Otu42"	-0.612425885660704	NA	NA	NA	0.412705689427328	-0.831568331638485	3	-1.03128852787186	-0.343762842623954	-1
"Otu4205"	NA	-2.08380032282274	-0.60708573115302	0.188526480265777	NA	NA	3	-2.50235957370998	-0.834119857903328	-1
"Otu421"	0.054385257098237	0.729630000983318	0.30960027669833	0.646267772508843	-0.611615040229767	0.298511015500187	6	1.42677928255915	0.237796547093191	1
"Otu4216"	NA	-0.427025468663556	0.664366753193679	2.18098624726968	NA	NA	3	2.4183275317998	0.806109177266601	1
"Otu422"	0.0120786354805335	1.08688302070807	0.487250378483374	-1.62560546850681	1.92745417834273	NA	5	1.8880607445079	0.377612148901579	1
"Otu4224"	0.731050506787075	NA	NA	NA	-0.155070037196165	0.129948738482063	3	0.705929208072973	0.235309736024324	1
"Otu4239"	NA	0.159924522722187	2.20072207782037	-2.8641116328819	NA	NA	3	-0.503465032339343	-0.167821677446448	-1
"Otu424"	0.226924747594995	NA	NA	NA	1.41287983193703	0.576575685265983	3	2.21638026479801	0.738793421599336	1
"Otu4248"	NA	-2.22471328617926	1.14793946526247	-4.25104148724111	NA	NA	3	-5.3278153081579	-1.77593843605263	-1
"Otu4250"	-0.0121408875310192	NA	NA	NA	-0.216709634072004	1.58319365319535	3	1.35434313159233	0.451447710530776	1
"Otu4255"	NA	0.917374687382442	NA	3.59011579222461	NA	1.41310162182079	3	5.92059210142784	1.97353070047595	1
"Otu426"	NA	-1.23091747445826	5.05142351805359	-1.49221680887454	NA	NA	3	2.32828923472079	0.776096411573597	1
"Otu427"	-0.64715560564279	NA	NA	NA	-0.215554794282481	0.0533653156563295	3	-0.809345084268941	-0.269781694756314	-1
"Otu428"	NA	-0.869736712434967	1.42344809499716	-0.527912191367688	NA	NA	3	0.025799191194505	0.00859973039816834	1
"Otu4284"	NA	0.342498584417792	2.55134935046365	-3.74056799772135	NA	NA	3	-0.846720062839908	-0.282240020946636	-1
"Otu4288"	-0.153186260096712	1.56109035263154	NA	1.1832530074386	0.156586934972471	NA	4	2.7477440349459	0.686936008736475	1
"Otu429"	NA	-0.364436447428965	0.728342873915347	1.50279630032768	NA	2.01689620220051	4	3.88359892901457	0.970899732253643	1
"Otu4292"	NA	1.05228772447831	1.27054159403018	1.9983552842221	NA	NA	3	4.32118460273059	1.44039486757686	1
"Otu43"	-1.43578970305434	NA	NA	NA	-0.382312601421691	-0.568573069700898	3	-2.38667537417693	-0.795558458058976	-1
"Otu430"	0.804856607647659	NA	NA	NA	0.66807233300601	0.491543727633502	3	1.96447266828717	0.65482422276239	1
"Otu433"	NA	-2.11946362168459	0.290674683127703	0.707376949272393	NA	NA	3	-1.12141198928449	-0.373803996428165	-1
"Otu4331"	NA	-0.910182575098186	-0.886120658143649	-0.660188193483769	NA	NA	3	-2.4564914267256	-0.818830475575201	-1
"Otu434"	-0.419961789542391	NA	NA	NA	0.410968979769018	1.70498653540971	3	1.69599372563634	0.565331241878779	1
"Otu4348"	NA	-0.612775914428163	1.27054159403018	3.31430145994236	NA	NA	3	3.97206713954438	1.32402237984813	1
"Otu435"	-0.742113166418143	NA	NA	NA	0.260437562771917	0.207751024102823	3	-0.273924579543403	-0.0913081931811343	-1
"Otu436"	-0.30242122991097	NA	NA	NA	0.0454457264496728	-1.59972094185563	3	-1.85669644531693	-0.618898815105642	-1
"Otu437"	-0.751226171661745	4.01818838596205	3.58784551782793	-1.83175999114658	-0.635948619985748	0.629154151059824	6	5.01625327205573	0.836042212009289	1
"Otu4387"	NA	2.78764845442686	0.88269743307215	-0.0210177067358193	NA	NA	3	3.64932818076319	1.21644272692106	1
"Otu439"	NA	-1.51858006528522	-3.08155372874348	-2.49339360457712	NA	NA	3	-7.09352739860582	-2.36450913286861	-1
"Otu4397"	NA	0.0870977051707284	2.48435926121174	1.01359760917869	NA	NA	3	3.58505457556116	1.19501819185372	1
"Otu44"	-0.652805945437194	0.342498584417792	NA	-0.0304801444147452	-0.057137811689477	0.235949896130257	5	-0.161975420993367	-0.0323950841986734	-1
"Otu4404"	NA	3.46228062344345	2.16335801584022	-2.77116364691868	NA	NA	3	2.85447499236499	0.951491664121663	1
"Otu4409"	NA	0.342498584417792	0.48954294717342	1.74824455032274	NA	NA	3	2.58028608191395	0.860095360637984	1
"Otu4416"	NA	0.342498584417792	2.05235746715997	-1.42913738566612	NA	NA	3	0.965718665911642	0.321906221970547	1
"Otu4418"	NA	-0.852055180838325	-0.597287319099946	-2.50701016238033	NA	NA	3	-3.9563526623186	-1.31878422077287	-1
"Otu4419"	NA	1.3167797884211	0.859567844002491	-0.291993499706542	NA	NA	3	1.88435413271705	0.628118044239016	1
"Otu442"	NA	-5.32183585993835	2.93814569667018	-1.08757172381833	NA	NA	3	-3.4712618870865	-1.1570872956955	-1
"Otu4420"	NA	-1.03618921209583	1.59073096819089	0.765485302612824	NA	NA	3	1.32002705870788	0.440009019569295	1
"Otu443"	-1.2315426113137	NA	NA	NA	-0.446986575147839	-0.305394651208836	3	-1.98392383767038	-0.661307945890125	-1
"Otu4437"	NA	-0.945747496683136	-0.0669432905079249	-0.257161911680417	NA	NA	3	-1.26985269887148	-0.423284232957159	-1
"Otu444"	NA	3.07840152186864	-0.199194671729739	-3.51838626962948	NA	NA	3	-0.639179419490579	-0.21305980649686	-1
"Otu4443"	NA	3.56422382675797	4.01431998701116	2.72612562137594	-0.917014157195449	NA	4	9.38765527794962	2.34691381948741	1
"Otu4448"	NA	-0.196462025511858	2.08586390765725	-0.554922925832229	NA	NA	3	1.33447895631316	0.444826318771054	1
"Otu446"	-0.397687935231471	-0.984778429799313	-0.0669432905079249	0.719555505242989	2.20478205778636	-0.726379552003739	6	0.748548355486901	0.124758059247817	1
"Otu4467"	NA	-1.51746043153178	2.7761028198046	1.12589699344327	NA	NA	3	2.38453938171609	0.79484646057203	1
"Otu4489"	NA	2.17114714874781	-1.50075966463719	-1.5775339365717	NA	NA	3	-0.90714645246108	-0.30238215082036	-1
"Otu449"	NA	-4.94908520801871	7.23301324178934	3.93793691038576	NA	NA	3	6.22186494415639	2.07395498138546	1
"Otu4492"	NA	-0.824076767486765	0.442998974453336	0.494197542802387	NA	NA	3	0.113119749768958	0.0377065832563193	1
"Otu4494"	NA	0.709891384794443	1.84493102544106	-0.18853192006351	NA	NA	3	2.36629049017199	0.788763496723998	1
"Otu4497"	NA	-1.71863016674658	0.609017683370623	0.0406103150104423	NA	NA	3	-1.06900216836551	-0.356334056121838	-1
"Otu45"	-0.0552604212756746	NA	NA	NA	-0.303993234475241	-0.12868121605387	3	-0.487934871804786	-0.162644957268262	-1
"Otu451"	1.46492729518445	1.6346511037724	1.3064153131445	-3.64969814677983	NA	1.67670105511198	5	2.4329966204335	0.4865993240867	1
"Otu4510"	NA	2.60131808165535	-0.308874585671186	-1.09070114520567	NA	NA	3	1.20174235077849	0.400580783592831	1
"Otu4512"	NA	4.57806569105041	2.1779097111436	-0.877819941401623	NA	NA	3	5.87815546079239	1.95938515359746	1
"Otu4515"	NA	-0.00412108567257942	-0.279181511364001	2.20759925201012	NA	NA	3	1.92429665497354	0.641432218324513	1
"Otu452"	NA	-1.13908631908828	-3.68228940014008	-3.25966837314546	NA	NA	3	-8.08104409237382	-2.69368136412461	-1
"Otu4523"	-0.92892583405823	NA	1.34883136812932	NA	1.14155206262506	NA	3	1.56145759669615	0.520485865565383	1
"Otu4526"	NA	-0.9458093119744	-0.372026103263424	-1.24143395856126	NA	NA	3	-2.55926937379908	-0.853089791266361	-1
"Otu453"	0.136869377653448	NA	-0.315570756437254	-2.3156343511321	0.779124931710483	-0.613081941561719	5	-2.32829273976714	-0.465658547953428	-1
"Otu454"	0.0968162163207977	NA	NA	NA	1.28813536268845	0.530657310363685	3	1.91560888937293	0.638536296457644	1
"Otu4548"	NA	0.739407566886198	0.628312052991016	-2.82504164745751	NA	NA	3	-1.4573220275803	-0.485774009193432	-1
"Otu455"	NA	2.20437564683772	1.30826574637238	-1.58437586243556	NA	NA	3	1.92826553077454	0.642755176924847	1
"Otu4559"	NA	-0.251194096045563	0.297650814924859	-2.77112956124371	NA	NA	3	-2.72467284236441	-0.908224280788138	-1
"Otu4560"	NA	0.593199451706607	1.34883136812932	0.636713085275552	NA	NA	3	2.57874390511148	0.859581301703826	1
"Otu4563"	NA	2.12890034517972	-2.24846601826894	0.697508072287959	NA	NA	3	0.577942399198739	0.19264746639958	1
"Otu4569"	NA	0.342498584417792	-0.471502984868193	-1.10200470768952	NA	NA	3	-1.23100910813992	-0.410336369379974	-1
"Otu457"	0.385252390402906	NA	NA	NA	1.88067570521708	-2.17448074794396	3	0.0914473476760259	0.030482449225342	1
"Otu4579"	0.596972847094542	NA	NA	-1.10324555163392	NA	-0.612458736404289	3	-1.11873144094367	-0.372910480314556	-1
"Otu458"	0.744032164275176	3.06961260977489	2.08190159366788	NA	-0.143501079025998	0.115852279112107	5	5.86789756780405	1.17357951356081	1
"Otu4585"	NA	0.780854748892617	-0.0193818226943066	-2.34179010094101	NA	NA	3	-1.5803171747427	-0.5267723915809	-1
"Otu459"	0.70867994157666	0.842307446264829	0.159899322319279	0.274910973587067	-0.362305555717526	-0.102878265808658	6	1.52061386222165	0.253435643703608	1
"Otu4593"	NA	-0.348164668799328	0.312749446135371	1.59376039829306	NA	NA	3	1.5583451756291	0.519448391876368	1
"Otu46"	NA	0.414778372075602	0.573435162072819	0.455286728190372	NA	NA	3	1.44350026233879	0.481166754112931	1
"Otu460"	-1.15136075370594	NA	NA	NA	0.712706673355637	-0.156327663241421	3	-0.594981743591724	-0.198327247863908	-1
"Otu4602"	NA	-2.30261244900028	0.524531378955422	0.516116483867252	NA	NA	3	-1.26196458617761	-0.420654862059202	-1
"Otu4611"	NA	1.65985384866297	-1.14944871812869	-0.0304804949518972	NA	NA	3	0.479924635582383	0.159974878527461	1
"Otu4619"	NA	-1.83290978836221	-0.247750128118733	0.095602468019724	NA	NA	3	-1.98505744846122	-0.66168581615374	-1
"Otu4630"	NA	-1.50075118220562	1.11507892301603	-0.2364597848692	NA	NA	3	-0.62213204405879	-0.207377348019597	-1
"Otu464"	-0.438107813210831	NA	NA	NA	0.544652480826334	-0.106081614899484	3	0.000463052716019013	0.000154350905339671	1
"Otu4641"	0.105333930739116	0.342498584417792	-0.0438543412112663	-1.42913719836729	NA	NA	4	-1.02515902442165	-0.256289756105412	-1
"Otu4643"	NA	1.58903419736034	-1.92302418996503	-1.28522901646607	NA	NA	3	-1.61921900907076	-0.539739669690253	-1
"Otu465"	-0.357079010371497	NA	NA	NA	0.382203281954759	0.751577605308616	3	0.776701876891878	0.258900625630626	1
"Otu4655"	NA	0.0948923346379818	-0.236939521346913	-1.10716514076295	NA	NA	3	-1.24921232747188	-0.416404109157294	-1
"Otu4660"	-0.938070565151111	NA	NA	NA	-0.601229868654273	-0.671097629620242	3	-2.21039806342563	-0.736799354475209	-1
"Otu467"	-1.22112724030323	NA	NA	NA	-0.541900833676198	-1.03609153288818	3	-2.79911960686761	-0.933039868955869	-1
"Otu4676"	NA	-1.11915633979146	-0.0917430498134588	0.923806889458536	NA	NA	3	-0.287092500146383	-0.0956975000487943	-1
"Otu468"	-0.318794371811606	NA	NA	NA	-0.0758754945207749	-0.628838256725355	3	-1.02350812305774	-0.341169374352579	-1
"Otu4681"	NA	0.493009127344255	-0.303958914472874	0.0220294001189847	NA	NA	3	0.211079612990366	0.0703598709967886	1
"Otu469"	NA	-0.217929615100226	-0.568212698503164	-1.36143454930209	NA	NA	3	-2.14757686290548	-0.715858954301827	-1
"Otu47"	NA	1.01606405805259	-0.229388501981394	-0.314478327793536	NA	NA	3	0.47219722827766	0.157399076092553	1
"Otu473"	0.257195428603012	NA	NA	NA	0.576853000573619	-0.365266291030763	3	0.468782138145868	0.156260712715289	1
"Otu474"	0.123399200803223	NA	NA	NA	-0.349544671423607	0.770412128486435	3	0.544266657866051	0.181422219288684	1
"Otu4749"	NA	-3.37678936008096	2.50720388943139	3.38805471475824	NA	NA	3	2.51846924410867	0.839489748036223	1
"Otu475"	-1.66733467775177	NA	NA	NA	1.61466974523493	-1.50839508740704	3	-1.56106001992388	-0.520353339974627	-1
"Otu4756"	NA	0.206399144443928	1.4486581586817	-0.0304801444147452	NA	NA	3	1.62457715871088	0.541525719570294	1
"Otu476"	NA	2.0716744223364	-0.0277849230326047	-2.53369015033618	NA	NA	3	-0.489800651032385	-0.163266883677462	-1
"Otu477"	0.904839018948884	2.47546787238731	1.75254052466458	0.0206286258578337	-0.637566349165835	0.129914616507229	6	4.6458243092	0.774304051533334	1
"Otu478"	0.995562670127962	NA	NA	NA	-0.345614824699377	-0.768203744000298	3	-0.118255898571713	-0.0394186328572377	-1
"Otu4792"	NA	-0.374867930813186	1.89725092062112	1.3554350660534	NA	NA	3	2.87781805586133	0.959272685287111	1
"Otu48"	-0.747156722525865	NA	NA	NA	-0.57493052039191	-0.192556256448369	3	-1.51464349936614	-0.504881166455381	-1
"Otu480"	-0.409369748657985	3.64661732905951	NA	1.14158355049463	-0.739299175598154	-0.949720757985372	5	2.68981119731263	0.537962239462526	1
"Otu4808"	NA	1.03305730080183	3.28833518683104	-1.83175999114658	NA	NA	3	2.48963249648629	0.829877498828763	1
"Otu481"	-0.487783633038869	NA	NA	NA	0.97121085145342	0.194644825199611	3	0.678072043614162	0.226024014538054	1
"Otu4810"	NA	1.9123142973846	0.175868648583642	-3.27445120149531	NA	NA	3	-1.18626825552707	-0.395422751842356	-1
"Otu482"	-0.937705257382698	NA	NA	NA	0.725111548622911	-0.985080905619566	3	-1.19767461437935	-0.399224871459784	-1
"Otu4824"	NA	1.24885182382653	-1.48271496231133	-0.0304801444147452	NA	NA	3	-0.264343282899545	-0.0881144276331817	-1
"Otu4827"	NA	-3.17972130135159	2.04014862921529	1.1832530074386	NA	NA	3	0.0436803353022999	0.0145601117674333	1
"Otu483"	-0.658007442890988	NA	NA	NA	-2.33180364123271	0.994528147316325	3	-1.99528293680737	-0.665094312269124	-1
"Otu4831"	NA	1.66025711125981	-1.15007245565275	-3.14612474796055	NA	NA	3	-2.63594009235349	-0.878646697451163	-1
"Otu484"	0.0670303213759117	-0.742723207385789	-0.847700872874897	0.431971318187241	NA	NA	4	-1.09142244069753	-0.272855610174383	-1
"Otu4840"	0.0591103796240129	NA	NA	NA	-1.09429352135542	-1.24588317043408	3	-2.28106631216549	-0.760355437388496	-1
"Otu485"	NA	-2.13382596286562	1.03614827437374	0.350456301429707	NA	NA	3	-0.747221387062173	-0.249073795687391	-1
"Otu4853"	NA	-0.196462025511858	2.23193405538694	0.812402427794272	NA	NA	3	2.84787445766935	0.949291485889785	1
"Otu486"	-2.65597928888625	NA	NA	NA	-1.34205682638467	-0.582748411176144	3	-4.58078452644706	-1.52692817548235	-1
"Otu4860"	NA	2.11870613062389	-1.14916356634387	-1.70446403944351	NA	NA	3	-0.73492147516349	-0.244973825054497	-1
"Otu4866"	NA	1.19872551850338	1.60769105958024	1.31674188724662	NA	NA	3	4.12315846533024	1.37438615511008	1
"Otu4871"	NA	-0.865687340103543	0.697118361455679	-2.50436997867363	NA	NA	3	-2.67293895732149	-0.890979652440498	-1
"Otu488"	NA	4.57840017458	2.59126030221706	0.42379620666958	NA	NA	3	7.59345668346664	2.53115222782221	1
"Otu4889"	NA	0.111781466043367	1.27054159403018	-0.63503318427298	NA	NA	3	0.747289875800567	0.249096625266856	1
"Otu489"	NA	-2.13680515129962	-0.603464051379881	0.215552560185523	NA	NA	3	-2.52471664249398	-0.841572214164659	-1
"Otu49"	-0.705797128387318	NA	NA	NA	0.700364680505793	-0.228515381562257	3	-0.233947829443782	-0.077982609814594	-1
"Otu4906"	NA	-0.922341591547752	-2.85594043360006	-1.86625568413279	NA	NA	3	-5.6445377092806	-1.8815125697602	-1
"Otu493"	-1.11087907455578	NA	NA	NA	-0.479718706778166	-0.255364451797041	3	-1.84596223313099	-0.615320744376996	-1
"Otu4931"	NA	-1.99503674433517	-1.06575704515371	-0.573236247580692	NA	NA	3	-3.63403003706957	-1.21134334568986	-1
"Otu4932"	NA	-2.59227637845221	-1.79667908236542	-1.669101610931	NA	NA	3	-6.05805707174863	-2.01935235724954	-1
"Otu4936"	-0.0154442712854427	1.89628609968006	-0.0557314183829238	3.39394636653545	NA	-0.513636784812642	5	4.7054199917345	0.9410839983469	1
"Otu494"	NA	0.629890341614545	0.831204138386707	-1.58558485475694	NA	NA	3	-0.124490374755688	-0.0414967915852293	-1
"Otu4944"	NA	2.47696002628777	0.460409531705568	1.31279521579011	NA	NA	3	4.25016477378345	1.41672159126115	1
"Otu4945"	NA	-0.612775914428163	1.27054159403018	-0.943105105930988	NA	NA	3	-0.285339426328971	-0.095113142109657	-1
"Otu495"	NA	1.34175149985989	-1.509127717424	-0.619493691795085	NA	NA	3	-0.786869909359195	-0.262289969786398	-1
"Otu4958"	0.680535752346988	NA	NA	NA	-0.0434035230743522	-2.68217984208656	3	-2.04504761281392	-0.681682537604641	-1
"Otu4961"	1.65872325439063	0.0546602025527435	0.842803971504624	-0.279354591442739	NA	NA	4	2.27683283700526	0.569208209251315	1
"Otu4969"	NA	-2.09368939973127	0.649989667232646	1.09335752997259	NA	NA	3	-0.350342202526034	-0.116780734175345	-1
"Otu497"	0.189931237588636	NA	NA	NA	0.219341165010588	0.0354691570225136	3	0.444741559621738	0.148247186540579	1
"Otu498"	-0.911947273839991	NA	NA	NA	-0.531834830594481	-0.589757364167364	3	-2.03353946860184	-0.677846489533945	-1
"Otu4981"	NA	-1.55492036851467	NA	0.084788306585187	0.228201992691746	NA	3	-1.24193006923774	-0.413976689745912	-1
"Otu4986"	-0.393133470018074	0.246465340348453	NA	2.21678348954961	-0.795750822478684	NA	4	1.27436453740131	0.318591134350326	1
