"OTU"	"Bastida_F_2017_1"	"Bastida_F_2017_2"	"Bouskill_N_2013_1"	"Bouskill_N_2013_2"	"Fernamdes_V_2018_1"	"Fernamdes_V_2018_2"	"Zhang_K_2016"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu209"	-0.503120934320644	0.43449597627423	-0.194282539730126	NA	-0.0705363599202612	-0.0592468954083495	-0.576188732647302	6	-0.968879485752453	-0.161479914292075	-1
"Otu2091"	NA	NA	-1.67547943020904	NA	0.131982709422014	-0.48491516747742	NA	3	-2.02841188826445	-0.676137296088149	-1
"Otu2093"	-0.0222696140471013	-0.213208347311119	0.263921540886988	-1.26195728000177	NA	-0.339422920920831	-0.328463119579582	6	-1.90139974097342	-0.316899956828903	-1
"Otu2098"	1.25557918836431	-0.127282061627958	NA	NA	0.00921232335673432	NA	NA	3	1.13750945009309	0.379169816697695	1
"Otu21"	NA	NA	NA	NA	-2.3933497787511	-4.88421811340366	0.0703012226147059	3	-7.20726666954006	-2.40242222318002	-1
"Otu210"	-0.899723780420431	-0.776162282730048	-3.3508591471739	NA	-0.77280842894702	-0.706308861158644	0.0822485012446943	6	-6.42361399918535	-1.07060233319756	-1
"Otu2104"	0.000837947632972344	1.20392919969566	1.69680668803757	NA	0.0292227186001911	-0.762560194726043	NA	5	2.16823635924035	0.43364727184807	1
"Otu2105"	0.261692835266185	NA	NA	NA	1.5684587802876	-0.212899743652512	NA	3	1.61725187190127	0.539083957300424	1
"Otu2109"	0.137943072785802	-0.155796476707201	0.108448871804055	NA	-0.389498138493316	-0.569920127335931	-1.77065258700484	6	-2.63947538495143	-0.439912564158572	-1
"Otu211"	NA	NA	-0.907695283227789	NA	-0.643772547158858	-0.835806059950963	-0.770792315619424	4	-3.15806620595703	-0.789516551489258	-1
"Otu2111"	0.00103149959061192	0.209461998440237	NA	NA	NA	-0.171625385613455	NA	3	0.0388681124173939	0.0129560374724646	1
"Otu2114"	NA	NA	NA	0.00497722155590786	0.336876919720612	-0.0762180915821025	-0.924580558597361	4	-0.658944508902944	-0.164736127225736	-1
"Otu2118"	-0.719974823572819	-0.350483233819335	NA	NA	0.469984327796799	NA	NA	3	-0.600473729595355	-0.200157909865118	-1
"Otu2119"	NA	NA	NA	NA	-1.02877629151268	0.58396171252901	-0.28991498499919	3	-0.73472956398286	-0.244909854660953	-1
"Otu212"	NA	-0.705196365787706	NA	NA	-0.8863479795045	-1.01842673465848	1.8373980348152	4	-0.772573045135486	-0.193143261283872	-1
"Otu2120"	NA	NA	2.67347711583376	NA	NA	-0.24924811354956	-0.825552162844009	3	1.59867683944019	0.532892279813397	1
"Otu2121"	-1.09962299459814	-0.325630239607587	NA	NA	NA	0.5241683542681	NA	3	-0.901084879937627	-0.300361626645876	-1
"Otu2129"	-0.548475628284036	-0.189099091584353	0.327268329989731	NA	-0.0762103858770493	-0.336287152185122	NA	5	-0.822803927940829	-0.164560785588166	-1
"Otu213"	0.49549958512595	0.480308459740778	-0.803723750428371	0.276307220113313	-0.635840901942965	-0.580576390890925	-0.770899075573171	7	-1.53892485385539	-0.219846407693627	-1
"Otu2137"	-2.35743862181789	0.927694470692417	NA	NA	NA	-1.54024566421515	NA	3	-2.96998981534062	-0.989996605113541	-1
"Otu2147"	0.0552891479139598	1.95265010704221	NA	NA	NA	0.0618463226118874	NA	3	2.06978557756806	0.689928525856019	1
"Otu215"	-0.176616874201084	-0.0660911240249318	NA	NA	NA	NA	0.314993837869309	3	0.0722858396432932	0.0240952798810977	1
"Otu2151"	-0.72112846996777	0.323485057323916	-2.0734562835591	0.564833349455328	0.0696548815219301	0.201166212328572	NA	6	-1.63544525289712	-0.272574208816187	-1
"Otu2152"	NA	NA	-0.903374505226344	NA	-0.964915333204918	-0.74760863098615	-0.122607182399672	4	-2.73850565181708	-0.684626412954271	-1
"Otu2159"	-2.12296967956563	-0.436562439571768	NA	NA	NA	-1.30485118379581	NA	3	-3.86438330293321	-1.2881277676444	-1
"Otu216"	NA	NA	NA	NA	0.719918906983073	1.8743124638299	-0.723926141237751	3	1.87030522957522	0.623435076525074	1
"Otu2160"	NA	0.724483254946188	NA	NA	-1.33637279717814	-1.31806390218341	NA	3	-1.92995344441536	-0.643317814805121	-1
"Otu2161"	NA	NA	-1.39852798833102	NA	-0.222279661305931	0.0460160663716876	NA	3	-1.57479158326526	-0.524930527755088	-1
"Otu2162"	1.14256499581988	2.28762043409977	NA	NA	1.07799129046988	-0.128931407223018	1.34961767757296	5	5.72886299073947	1.14577259814789	1
"Otu2164"	-1.61464358136058	NA	NA	NA	-0.098328383249637	NA	0.0422929660189097	3	-1.67067899859131	-0.556892999530436	-1
"Otu2166"	NA	NA	NA	NA	1.05913227244838	-0.935660253736144	0.304914987532999	3	0.428387006245235	0.142795668748412	1
"Otu217"	-0.594824932617165	0.0143365339823628	NA	NA	-0.453094113713601	0.230293970370087	-0.197939121705631	5	-1.00122766368395	-0.200245532736789	-1
"Otu2175"	NA	NA	NA	NA	-0.746971213916784	-0.750462823215268	-0.577417854002945	3	-2.074851891135	-0.691617297044999	-1
"Otu218"	NA	NA	NA	NA	2.24991106777157	1.09215530778868	-0.305501035375083	3	3.03656534018517	1.01218844672839	1
"Otu2181"	-0.317825394978917	-0.247464738158828	NA	NA	NA	NA	0.366984370037277	3	-0.198305763100468	-0.0661019210334893	-1
"Otu2186"	-0.0355522813109627	-0.19036376788719	2.61052048167544	NA	0.143620165018205	-0.580885825824517	NA	5	1.94733877167098	0.389467754334195	1
"Otu219"	NA	NA	NA	NA	1.32081497713078	0.0149266389079184	0.122396858992291	3	1.45813847503099	0.486046158343663	1
"Otu220"	NA	NA	NA	NA	0.592187576289695	-0.760905707442539	1.16611003648061	3	0.997391905327766	0.332463968442589	1
"Otu2203"	NA	NA	-1.07840974302491	NA	NA	-0.285305179594057	0.816483991914852	3	-0.547230930704115	-0.182410310234705	-1
"Otu2206"	NA	NA	0.327268329989732	-0.300771183699102	NA	-0.0654160862946497	NA	3	-0.0389189400040197	-0.0129729800013399	-1
"Otu2209"	-0.418392643202617	0.177791644062892	-0.36851543497797	NA	NA	-0.76417010274759	0.817728637862554	5	-0.555557899002731	-0.111111579800546	-1
"Otu221"	NA	NA	-0.447221858405327	NA	-0.162315376335683	0.999317771008194	0.588942374202655	4	0.978722910469839	0.24468072761746	1
"Otu2215"	NA	NA	-1.81299086936186	NA	1.91042703353456	-0.398119627348712	NA	3	-0.300683463176012	-0.100227821058671	-1
"Otu2217"	-0.0635591756766554	-0.709615817278514	NA	NA	-2.65619620663939	-0.0719675490113003	NA	4	-3.50133874860586	-0.875334687151465	-1
"Otu222"	0.28781989204198	-0.238169784621308	NA	NA	-1.85593146573104	0.165127504210775	0.096630933143613	5	-1.54452292095598	-0.308904584191196	-1
"Otu2226"	0.951079664812854	-0.00616543834522135	NA	0.132033650186622	0.800495549893934	-0.954382215351402	NA	5	0.923061211196787	0.184612242239357	1
"Otu223"	0.255511506876277	0.192454159988438	-0.339882626043974	NA	NA	NA	0.0432308456168462	4	0.151313886437587	0.0378284716093968	1
"Otu2232"	0.330716282259536	0.323430011664768	0.452603321462695	NA	0.783361398804457	-0.44798329278198	0.523460281838075	6	1.96558800324755	0.327598000541258	1
"Otu2242"	-0.374449670032973	0.597599128649553	NA	NA	NA	NA	-0.924580558597361	3	-0.701431099980781	-0.23381036666026	-1
"Otu2248"	0.0846333177446864	NA	NA	NA	-1.89599722046494	-0.225738745516946	0.216840340602585	4	-1.82026230763461	-0.455065576908654	-1
"Otu225"	NA	NA	-3.20839002142425	NA	-2.05912494841457	-1.74570658337864	0.601975801260985	4	-6.41124575195647	-1.60281143798912	-1
"Otu2256"	1.01936764783125	-0.0215208905272382	-1.61523002068737	NA	-0.111625456338853	-0.766644421978924	NA	5	-1.49565314170114	-0.299130628340227	-1
"Otu2257"	-0.242017187200877	0.058717116849655	NA	NA	0.00995054168389455	0.327258170989968	NA	4	0.153908642322641	0.0384771605806601	1
"Otu226"	NA	NA	-1.66847308278445	NA	-0.19773582011704	-0.658955953031806	0.929185161214016	4	-1.59597969471928	-0.39899492367982	-1
"Otu2264"	-0.128222906094996	0.249282218256575	-3.524073318444	NA	0.887030749460395	-0.499910313959909	NA	5	-3.01589357078194	-0.603178714156387	-1
"Otu2266"	-0.737487407185767	-0.721901434016855	-0.135477952875814	-0.174582723154819	1.84753762902722	-0.23046251083446	NA	6	-0.152374399040495	-0.0253957331734158	-1
"Otu227"	-0.222594694089455	-0.778359095328158	NA	NA	0.0576292247299209	1.44501468145971	-0.633849978430256	5	-0.132159861658238	-0.0264319723316476	-1
"Otu2270"	0.705482182968586	0.800836840199614	-0.43944529010093	NA	0.638902941318497	1.14324114926571	NA	5	2.84901782365148	0.569803564730295	1
"Otu2276"	NA	0.464137638702569	-2.13586475184299	NA	-1.63116185346419	0.306152798150043	NA	4	-2.99673616845457	-0.749184042113642	-1
"Otu228"	0.00111835161810864	0.618352294128759	0.327268329989731	NA	0.723411384779228	-0.0671199899772748	0.222037735606626	6	1.82506810614518	0.304178017690863	1
"Otu2282"	0.536678383466499	-0.379170429695074	NA	NA	NA	NA	0.604811814989801	3	0.762319768761226	0.254106589587075	1
"Otu229"	NA	NA	NA	NA	-1.3382007370061	-0.27193644753074	1.2942074133674	3	-0.31592977116944	-0.105309923723147	-1
"Otu2292"	NA	NA	-1.92270689147818	NA	NA	-0.19076036550449	-0.924580558597361	3	-3.03804781558003	-1.01268260519334	-1
"Otu2294"	NA	NA	-1.98182674933416	NA	-0.179738941687648	0.29178041201776	NA	3	-1.86978527900405	-0.623261759668016	-1
"Otu23"	-1.62007342204855	-0.4772663064179	1.30390238478611	NA	0.560092695185547	0.340603796043649	0.0350954637237713	6	0.142354611272627	0.0237257685454379	1
"Otu230"	0.34982566413563	-0.0113524258471407	NA	NA	NA	NA	0.108282837746721	3	0.44675607603521	0.148918692011737	1
"Otu2300"	-0.21095270567981	-1.37097318001189	NA	NA	-1.45979518184712	-0.0571902878376905	NA	4	-3.09891135537651	-0.774727838844128	-1
"Otu231"	0.60667411634372	1.00285590708092	0.61402043079682	NA	0.349759082754887	-1.04750405659503	0.855743010324578	6	2.3815484907059	0.396924748450983	1
"Otu2310"	-0.313428452694257	NA	NA	NA	NA	-1.06581187070528	0.799233107810718	3	-0.580007215588819	-0.193335738529606	-1
"Otu2311"	NA	NA	-1.6661101524	0.558801531188476	NA	0.414478837983443	NA	3	-0.692829783228081	-0.230943261076027	-1
"Otu232"	0.961030271953504	NA	-0.0173314233736896	0.0129018637637973	NA	-0.147493912252291	0.309715511923502	5	1.11882231201482	0.223764462402965	1
"Otu2320"	0.755911115619097	-1.85077294221846	NA	NA	-0.302313070923522	-0.26698110631775	NA	4	-1.66415600384064	-0.416039000960159	-1
"Otu2333"	NA	NA	-1.39852798833102	NA	-1.46897552184538	-0.999647201464726	NA	3	-3.86715071164113	-1.28905023721371	-1
"Otu2334"	0.252708904862036	0.685698045623774	NA	0.54554345305237	NA	NA	NA	3	1.48395040353818	0.494650134512727	1
"Otu234"	0.557141007875391	0.239920155592968	-1.28772285984	NA	0.502286895355353	-0.27274531202234	-0.299861366886036	6	-0.560981479924664	-0.0934969133207773	-1
"Otu2345"	NA	-0.203663779573621	1.732993191345	NA	0.0376199108707844	-1.34167820593749	NA	4	0.225271116704673	0.0563177791761683	1
"Otu235"	0.198220087600581	1.39070202871177	NA	NA	NA	NA	0.845137818285164	3	2.43405993459751	0.811353311532505	1
"Otu2356"	-0.896549582955105	NA	NA	NA	-0.377194093453298	-1.13788273073125	NA	3	-2.41162640713965	-0.803875469046551	-1
"Otu2365"	1.0270864607627	-0.136601522912757	-2.13586475184299	NA	-0.284671570874349	-1.40892018873965	NA	5	-2.93897157360705	-0.587794314721409	-1
"Otu2366"	-0.0221937814103218	NA	NA	NA	-1.28585693558354	-0.325926129726192	NA	3	-1.63397684672005	-0.544658948906685	-1
"Otu2369"	0.819849928256149	0.697239615551164	NA	NA	0.104298132450339	-0.841643103590624	NA	4	0.779744572667028	0.194936143166757	1
"Otu237"	0.859424894572092	0.238176275825009	-1.4920488989242	NA	-0.967723985746034	0.733411342988547	0.263997030482449	6	-0.364763340802137	-0.0607938901336895	-1
"Otu2371"	-0.241101094483092	-1.07628050578761	NA	-0.0431769156191774	-0.12931350665007	-1.09599583705102	NA	5	-2.58586785959097	-0.517173571918194	-1
"Otu2372"	NA	0.736836449736493	1.15000180136167	NA	NA	-1.02268487009407	NA	3	0.864153381004093	0.288051127001364	1
"Otu238"	-0.581163086942127	-0.0151750154916526	1.49470383969126	NA	-0.175276667437626	-0.0940786580655081	-0.466886605890752	6	0.162123805863594	0.027020634310599	1
"Otu2385"	-1.7178032369472	0.524536335441426	-1.80595861237423	NA	NA	-1.19745465125088	NA	4	-4.19668016513088	-1.04917004128272	-1
"Otu2388"	-0.277622661520936	0.206286038433164	NA	NA	NA	-0.38167567725509	NA	3	-0.453012300342862	-0.151004100114287	-1
"Otu239"	0.282015630764486	-0.10816712347332	NA	NA	NA	NA	1.35432860533429	3	1.52817711262546	0.509392370875152	1
"Otu2391"	-1.31970658754988	-0.102723802547172	1.57286730136244	NA	1.03869294761994	-0.281091324440619	NA	5	0.908038534444709	0.181607706888942	1
"Otu2397"	-0.481936693719432	1.00661848248348	NA	NA	0.429301507281341	-0.945615798159656	NA	4	0.00836749788573304	0.00209187447143326	1
"Otu24"	-0.574497449111389	-0.910633553703716	0.741894608090149	NA	-0.553475072235894	0.468106115914479	-0.355882478875647	6	-1.18448782992202	-0.197414638320336	-1
"Otu240"	-0.179034999982697	0.598813720294815	0.712995010209742	NA	-1.00332954685973	-1.16626939929841	0.477576427430886	6	-0.559248788205394	-0.0932081313675657	-1
"Otu2403"	-0.559345099558928	2.1825486640097	0.327268329989732	NA	0.541557990753571	NA	NA	4	2.49202988519407	0.623007471298519	1
"Otu2406"	-0.723310558520395	1.59973760477809	-0.553442883977919	NA	NA	-0.0148133270541853	NA	4	0.308170835225591	0.0770427088063977	1
"Otu241"	-0.408431513196909	0.0100985679154471	0.401096122542802	NA	-0.474054683096496	-0.233156580304113	1.7671008247123	6	1.06265273857303	0.177108789762172	1
"Otu2415"	-0.157504783992711	0.511031979066747	-1.2999339097237	NA	0.504973836086847	-0.633002458264601	NA	5	-1.07443533682742	-0.214887067365484	-1
"Otu242"	NA	NA	NA	NA	0.137439760281264	-0.29944374020514	-0.174055606470299	3	-0.336059586394175	-0.112019862131392	-1
"Otu2420"	0.803031705282701	-0.447272580314744	-1.45267142867096	NA	-1.13803504357715	-0.222980312398947	NA	5	-2.4579276596791	-0.49158553193582	-1
"Otu2427"	-0.295015302708474	NA	NA	NA	0.6762903851864	1.09985997631231	NA	3	1.48113505879024	0.493711686263412	1
"Otu243"	-0.0147630605980855	-0.112986281940579	NA	NA	0.77519398244932	-0.718126188936952	0.241486525930165	5	0.170804976903869	0.0341609953807737	1
"Otu2437"	-1.22676020347145	-0.72291932010159	NA	0.428992150067873	NA	NA	NA	3	-1.52068737350517	-0.506895791168389	-1
"Otu244"	NA	-0.142971942372286	NA	NA	-0.216276977405356	0.63369784637327	-0.600814084013279	4	-0.326365157417651	-0.0815912893544127	-1
"Otu2441"	-0.633553325962955	2.03847749727789	NA	NA	0.0466449085322928	-0.371079269130086	NA	4	1.08048981071714	0.270122452679285	1
"Otu2452"	1.32226484293598	1.10572353232812	NA	NA	0.620163195630792	0.0564277982420578	NA	4	3.10457936913695	0.776144842284238	1
"Otu246"	-1.35465667549853	-0.0103728288061195	-0.440599093404613	NA	-0.575467773433138	-0.38606571502865	-0.0990959522157152	6	-2.86625803838677	-0.477709673064461	-1
"Otu2460"	-0.53386408629023	-0.92382871638816	-0.880195232625508	NA	0.402140049288701	0.758504128284277	NA	5	-1.17724385773092	-0.235448771546184	-1
"Otu2462"	0.937018980236546	-0.303062666956859	NA	NA	0.317547094042341	-0.920178906897347	NA	4	0.0313245004246809	0.00783112510617022	1
"Otu2468"	NA	NA	-0.409196290648561	NA	-0.75432864685146	-0.0067373136449151	NA	3	-1.17026225114494	-0.390087417048312	-1
"Otu247"	-0.346020777244988	0.672329161713358	NA	NA	NA	NA	0.239106100371657	3	0.565414484840027	0.188471494946676	1
"Otu2475"	0.278609209205868	-1.0846503936915	-1.66119403833266	0.289854532142817	-0.0582520713427302	-0.604760535947906	NA	6	-2.84039329796611	-0.473398882994352	-1
"Otu2478"	NA	0.623411972458458	NA	NA	-0.894697562947599	0.113822631669312	NA	3	-0.157462958819829	-0.052487652939943	-1
"Otu248"	-0.120957941006467	-0.288955948508211	NA	NA	0.277179223419623	-0.186687923994296	1.52103596760271	5	1.20161337751336	0.240322675502672	1
"Otu249"	-0.0302806659172278	-0.12889019024245	NA	NA	NA	NA	0.757266915430814	3	0.598096059271136	0.199365353090379	1
"Otu2490"	0.111231600963016	0.333047304853496	NA	NA	-1.42786772212305	-1.50615981812394	NA	4	-2.48974863443048	-0.62243715860762	-1
"Otu2493"	2.29082952376834	0.338744739553067	NA	NA	-0.606780716462529	-0.0724987946719639	NA	4	1.95029475218691	0.487573688046729	1
"Otu2497"	1.01900873239595	-0.137174562381479	0.997867284755253	0.233612557052026	-0.116543310292581	-0.822272637316366	NA	6	1.1744980642128	0.1957496773688	1
"Otu25"	-0.0903960605419822	-0.520543744013528	-0.687228576276401	-0.0837941798426979	0.302097714067032	-0.020410618629161	-0.0123245744218179	7	-1.11260003965856	-0.158942862808365	-1
"Otu250"	0.237118949827142	-0.115633358381219	0.608660266667523	NA	-1.45378287810389	-0.920980552809886	0.871433053267589	6	-0.773184519532741	-0.12886408658879	-1
"Otu251"	-0.636213475692395	1.74164456110859	-0.30979893181369	NA	0.284546968231384	-0.466757776870848	0.43516165635854	6	1.04858300132158	0.174763833553597	1
"Otu2510"	0.302796960867928	-0.00909961867124903	-1.386591720018	NA	NA	0.270873226473686	NA	4	-0.822021151347635	-0.205505287836909	-1
"Otu2513"	-0.554691054884671	-0.631943912984072	NA	NA	NA	0.0881989636255594	NA	3	-1.09843600424318	-0.366145334747728	-1
"Otu252"	-0.0404441118979588	-0.0878883109801119	NA	NA	-1.05013894667976	-1.69962441998477	2.02086720098028	5	-0.857228588562321	-0.171445717712464	-1
"Otu2526"	0.62579817840889	-0.879283625053756	0.327268329989731	NA	0.140373276067075	-0.378530300297093	NA	5	-0.164374140885153	-0.0328748281770306	-1
"Otu254"	NA	NA	-1.81299086936186	NA	-0.36680234914637	1.35622154114331	0.659552654741529	4	-0.164019022623391	-0.0410047556558477	-1
"Otu2543"	1.27024706418279	0.142510279095046	0.327268329989731	NA	NA	-0.962280756903812	NA	4	0.777744916363755	0.194436229090939	1
"Otu2549"	NA	NA	0.327268329989731	0.444363056198986	NA	-0.664986653103491	NA	3	0.106644733085226	0.035548244361742	1
"Otu255"	NA	NA	-1.53646571080003	NA	-0.181899276913134	0.128994166399523	0.247507742513835	4	-1.34186307879981	-0.335465769699951	-1
"Otu2551"	NA	-1.72733176730508	NA	NA	-1.08273058055309	-0.0803951938310744	NA	3	-2.89045754168924	-0.963485847229748	-1
"Otu2554"	NA	NA	0.45741666959693	NA	1.09892490300796	1.19161563090039	NA	3	2.74795720350528	0.91598573450176	1
"Otu2558"	-0.677934644416661	-0.395638250317771	-1.3127121407142	NA	0.0940034394064636	-0.608687907750864	NA	5	-2.90096950379303	-0.580193900758607	-1
"Otu256"	NA	NA	NA	NA	0.38854800272037	1.2100299972106	1.00328384041992	3	2.60186184035089	0.867287280116963	1
"Otu2561"	NA	0.31670413127769	NA	NA	-1.30954489970378	-0.599304896606672	NA	3	-1.59214566503276	-0.530715221677587	-1
"Otu2570"	-0.536984544425317	0.813495804521096	-0.893398507721941	NA	NA	NA	NA	3	-0.616887247626162	-0.205629082542054	-1
"Otu2571"	-0.764252974971945	0.526187118797011	-1.39852798833102	NA	NA	0.349602952403083	NA	4	-1.28699089210287	-0.321747723025718	-1
"Otu2578"	-3.05828874786079	0.906949846435276	NA	NA	-0.00223947617236667	NA	NA	3	-2.15357837759788	-0.717859459199294	-1
"Otu258"	0.653513971092704	-0.492754116138139	NA	NA	0.258169107359069	-0.265949589107319	1.40139359211372	5	1.55437296532003	0.310874593064007	1
"Otu2599"	1.3175260991519	0.303903626542551	NA	NA	NA	-0.512223710042936	NA	3	1.10920601565152	0.369735338550505	1
"Otu26"	-0.731872778034299	-0.399762253150491	1.64431088214028	NA	0.0419003227321324	0.172978194819931	-0.326352514608228	6	0.401201853899326	0.0668669756498876	1
"Otu2603"	-0.49493991108853	-1.27401610981825	NA	-0.905384374155341	NA	-1.22211996556191	NA	4	-3.89646036062403	-0.974115090156008	-1
"Otu2605"	1.07682211561479	-0.335059749365729	-1.92270689147818	NA	NA	NA	NA	3	-1.18094452522912	-0.393648175076373	-1
"Otu2609"	0.0609504553254206	NA	NA	NA	-1.60983992004909	-0.27224898578732	NA	3	-1.82113845051099	-0.60704615017033	-1
"Otu261"	-1.33639761562205	-0.423901622028548	-0.254067701392747	NA	-1.25736316519738	0.224454409450588	-0.939848720286696	6	-3.98712441507683	-0.664520735846139	-1
"Otu262"	NA	NA	NA	NA	0.275269961184101	1.18793449898542	0.387131320279537	3	1.85033578044906	0.616778593483019	1
"Otu263"	-0.161272661438645	-0.3582662124322	NA	NA	0.101327839942297	-0.919231303577715	0.222195037922238	5	-1.11524729958403	-0.223049459916805	-1
"Otu264"	NA	NA	NA	NA	-0.244277939218957	0.482223790083928	-0.262432322578667	3	-0.024486471713696	-0.00816215723789866	-1
"Otu265"	NA	NA	NA	NA	0.27678072606185	1.06286887149064	-0.192643859825021	3	1.14700573772747	0.382335245909156	1
"Otu2652"	-0.330615094662778	-0.529858063970743	NA	NA	NA	-0.458748258659604	NA	3	-1.31922141729312	-0.439740472431042	-1
"Otu266"	NA	-0.247266838449113	NA	NA	-2.74999460022488	0.419505629271714	0.215738924383674	4	-2.36201688501861	-0.590504221254651	-1
